,blueFirstBlood,blueKills,blueDeaths,blueGoldDiff,blueExperienceDiff,blueWardsPlacedDiff,blueWardsDestroyedDiff,blueAvgLevelDiff,blueAssistsDiff,blueTotalMinionsKilledDiff,blueTotalJungleMinionsKilledDiff,blueEliteMonstersDiff,blueDragonsDiff,blueHeraldsDiff,blueTowersDestroyedDiff,blueWins
1784,0,3,7,-2124,-1109,4,0,-0.20000000000000018,-4,-32,-18,-1,-1,0,0,0
2007,1,9,3,3087,2543,-24,1,0.39999999999999947,4,-15,-4,-1,-1,0,0,0
3932,0,3,7,-4043,-4142,3,0,-0.7999999999999998,-4,-10,-18,-1,-1,0,-1,0
3942,0,15,12,84,992,-1,-4,0.39999999999999947,5,-9,3,1,1,0,0,0
8138,1,10,2,4058,3407,19,1,0.6000000000000005,11,-3,23,0,0,0,0,1
199,1,8,5,1824,1409,28,3,0.20000000000000018,5,7,-1,1,1,0,0,1
9771,1,3,5,-1244,-548,25,-1,-0.20000000000000018,-4,-25,1,0,1,1,0,1
3448,1,6,4,-323,345,1,-3,0.0,-8,7,4,1,1,0,0,1
242,0,9,5,2812,2497,-3,1,0.20000000000000018,1,-3,15,2,1,0,0,1
3123,1,8,5,1357,614,-3,1,0.40000000000000036,3,-15,4,1,1,0,0,1
2128,1,5,8,-80,-155,8,-3,-0.40000000000000036,-2,14,11,0,-1,0,0,1
1803,0,8,8,1792,1300,10,-4,0.20000000000000018,-1,55,12,2,1,0,0,1
2564,0,5,5,690,365,3,0,0.0,3,-1,7,-1,-1,0,0,1
2913,1,8,3,2958,983,0,6,0.0,12,16,12,1,1,0,0,0
8598,0,6,6,1371,2221,-4,1,0.40000000000000036,-2,27,16,-1,-1,0,0,1
8892,0,11,5,3107,2132,-47,3,0.20000000000000018,6,42,-17,0,0,0,0,1
7841,0,4,11,-2878,-1184,10,-4,-0.20000000000000018,-6,-26,3,0,0,0,0,1
2154,0,11,4,2405,3251,-3,-1,0.8000000000000007,5,14,0,0,-1,0,0,1
9474,1,10,5,1515,1112,1,-5,0.0,1,-50,-4,-1,-1,0,0,0
2540,1,4,5,488,473,1,-1,0.0,-2,46,0,1,1,0,0,0
6724,0,2,3,-1499,-1628,-5,-4,-0.40000000000000036,1,-32,4,1,1,0,0,1
6300,1,7,5,1792,217,-28,1,0.0,0,3,3,0,-1,0,0,0
7608,0,9,8,-642,311,-19,18,0.20000000000000018,-2,9,-2,1,1,0,0,0
5777,0,2,10,-3798,-2950,45,3,-0.6000000000000005,-11,-3,-24,0,-1,0,0,0
7749,0,6,9,-629,-1232,27,0,-0.20000000000000018,0,10,23,0,0,0,0,1
4857,1,3,7,-2478,-2136,-1,0,-0.40000000000000036,-3,-21,-10,1,1,0,0,0
3815,0,6,7,-190,-576,2,-2,0.0,-3,-32,23,0,1,1,1,0
8203,0,12,10,2510,2517,-5,0,0.40000000000000036,-5,8,15,0,-1,0,1,1
8656,1,10,6,3236,3464,-21,3,1.2000000000000002,7,40,8,1,0,0,0,1
3766,1,5,9,-1047,-193,1,1,0.39999999999999947,-5,44,-17,-1,-1,0,0,0
7218,0,8,7,-559,-794,30,-3,-0.20000000000000018,6,-30,-9,-1,0,1,0,1
4088,0,7,9,-372,177,-33,-2,-0.20000000000000018,-7,1,18,1,0,0,0,1
1397,0,4,5,-92,-1170,-1,0,-0.6000000000000005,4,-8,4,1,1,0,0,0
9520,1,8,2,2487,1963,-4,1,0.6000000000000005,7,1,6,1,1,0,0,0
7552,1,4,7,-418,15,5,-2,0.0,-7,47,-2,1,1,0,0,1
5619,0,10,5,2427,2365,-4,3,0.40000000000000036,1,-23,25,0,0,0,0,1
5643,0,2,5,-2377,-2713,-27,8,-1.0,-1,-59,-8,2,1,0,0,1
9858,1,3,6,-959,-1248,22,0,0.0,4,31,-15,0,1,1,0,0
4497,1,8,6,829,-929,-1,-2,0.0,6,-33,-2,-1,-1,0,0,1
4450,1,4,4,567,-1018,2,-2,-0.40000000000000036,3,3,-4,0,-1,0,0,0
2337,0,5,12,-3324,-1649,28,1,-0.39999999999999947,-4,-21,-6,-1,-1,0,0,0
6175,0,5,16,-6185,-2328,54,-4,-0.5999999999999996,-18,-14,10,-1,-1,0,-1,0
2865,1,9,5,2040,725,-1,1,0.0,6,-20,-1,-1,0,1,0,1
5399,0,4,7,-758,920,5,1,0.20000000000000018,-3,32,0,0,0,0,0,1
8493,1,6,2,3643,3695,5,3,0.7999999999999998,3,55,12,1,1,0,0,1
6475,0,10,6,1864,-797,-2,2,-0.40000000000000036,6,-16,-7,-1,-1,0,0,1
6843,0,6,4,840,2240,2,1,0.40000000000000036,3,22,11,0,1,1,0,1
875,1,10,6,2404,927,-2,3,0.40000000000000036,10,-14,11,2,1,0,0,1
9565,1,4,4,1772,1255,4,2,0.20000000000000018,-1,35,26,0,0,0,0,1
4737,1,12,7,2352,707,26,-3,0.20000000000000018,4,2,-21,0,0,0,0,1
1732,1,7,4,789,-1212,2,2,0.0,3,-4,-25,1,1,0,0,1
2300,1,3,3,-394,-1174,123,0,-0.40000000000000036,1,-30,5,1,1,0,0,1
6779,0,4,7,-1024,940,4,-3,0.20000000000000018,-7,6,21,0,-1,0,0,0
2158,1,8,1,5189,2522,-9,6,0.40000000000000036,11,67,-11,-1,-1,0,0,1
4382,1,9,7,969,1554,5,0,0.40000000000000036,5,-2,28,0,-1,0,0,1
3340,1,2,3,-426,-2349,2,2,-0.39999999999999947,0,-22,-13,-1,0,1,0,1
2363,1,9,4,4671,4193,-22,0,0.6000000000000005,4,72,1,-1,-1,0,0,0
3330,0,3,4,-1659,-1134,26,-2,-0.6000000000000005,-1,-52,-15,-1,-1,0,0,0
5127,0,9,6,1762,2377,2,0,0.6000000000000005,2,17,3,-1,0,1,0,0
288,0,1,4,-1245,-1370,0,-1,-0.20000000000000018,-2,-17,-3,0,-1,0,0,0
1925,0,5,5,1262,413,0,-2,0.0,1,18,3,1,1,0,0,1
836,0,3,8,-664,615,-3,2,0.20000000000000018,-6,29,15,-1,-1,0,0,0
1197,0,4,4,754,13,22,-2,0.0,2,10,7,-1,-1,0,0,1
8115,1,8,4,2236,288,2,1,0.0,6,18,8,0,0,0,0,0
1549,1,6,5,-2072,412,-8,-2,0.20000000000000018,4,-101,21,0,-1,0,-1,1
1972,0,7,3,1261,2149,-73,2,0.40000000000000036,3,-27,-5,1,1,0,0,1
2038,1,8,1,4590,3681,-5,1,0.7999999999999998,8,8,16,1,0,0,0,1
4873,1,10,4,4864,1938,1,-4,0.20000000000000018,5,38,0,1,0,0,1,1
3040,0,6,15,-4879,-3465,-28,-1,-0.8000000000000007,-9,-85,7,-1,-1,0,0,0
9431,0,10,13,-1415,-1826,-57,-2,-0.5999999999999996,0,-46,-31,0,0,0,0,0
5029,0,12,7,411,1075,-8,2,0.5999999999999996,0,3,12,-2,-1,1,-1,1
7094,0,15,13,879,1795,-25,-5,0.6000000000000005,-3,16,-1,1,1,0,0,1
7410,0,5,6,-1071,-1810,-7,1,-0.1999999999999993,6,-53,6,1,1,0,0,0
8717,0,6,2,919,-36,7,0,-0.20000000000000018,5,-13,-15,1,1,0,0,0
9768,0,5,6,-954,-1007,0,-2,-0.40000000000000036,-7,-48,6,-1,-1,0,0,1
7265,1,13,7,3003,3063,17,2,0.8000000000000007,5,25,-4,1,1,0,0,1
9095,1,6,3,1201,695,0,2,0.0,2,12,0,-1,-1,0,0,0
9340,1,8,5,2425,824,3,1,0.20000000000000018,8,-23,19,0,1,1,0,1
332,0,5,10,-3274,-1385,26,-13,-0.40000000000000036,-2,-62,12,-1,-1,0,0,0
38,0,7,9,-904,1377,-7,2,0.20000000000000018,-4,7,28,0,-1,0,0,0
2776,1,8,6,955,642,0,1,0.20000000000000018,-1,9,-7,1,1,0,0,1
2120,1,12,9,1030,705,5,-1,0.20000000000000018,-1,16,-6,0,0,0,0,1
6707,0,5,6,-2896,-2725,-77,-2,-0.40000000000000036,-2,-41,-25,0,-1,0,0,0
7985,1,3,7,-2993,-2494,3,2,-0.40000000000000036,-7,-13,13,0,1,1,-1,0
3548,1,6,6,-585,-795,-2,-2,-0.20000000000000018,-2,-41,-3,0,0,0,0,0
3192,0,3,5,-907,414,-3,3,0.40000000000000036,-4,-21,18,-1,-1,0,0,0
7195,0,4,4,310,536,21,1,0.0,1,0,6,-1,-1,0,0,1
2005,1,6,3,841,-1456,-3,-3,-0.5999999999999996,6,-28,-11,1,1,0,0,0
2321,1,4,11,-3874,-2608,3,0,-1.0,-13,-32,1,-1,-1,0,-1,0
3213,0,8,3,1764,1515,-5,1,0.5999999999999996,4,-18,8,-2,-1,1,0,1
1726,0,0,5,-2765,-2677,-5,1,-0.40000000000000036,-6,-38,7,0,-1,0,0,0
8725,1,4,6,-1022,-1253,5,-1,-0.20000000000000018,-3,-17,4,-2,-1,1,0,0
9653,1,6,4,-1039,827,1,-5,0.20000000000000018,4,-24,-2,0,1,1,-1,0
1346,1,7,8,903,1019,-8,2,0.39999999999999947,1,-17,9,-1,0,1,0,1
6632,0,7,6,365,356,-2,4,-0.20000000000000018,0,31,-3,1,1,0,0,1
5383,0,3,16,-6402,-4189,-1,-5,-0.7999999999999998,-17,-26,-17,-1,-1,0,0,0
1521,1,6,5,-245,-278,10,0,-0.40000000000000036,0,-26,0,-1,-1,0,0,1
9597,0,6,6,36,-234,-6,-1,-0.20000000000000018,6,-21,2,1,1,0,0,1
1576,1,7,5,1331,1287,24,3,-0.20000000000000018,1,24,-12,0,0,0,0,0
2671,0,7,8,-389,329,22,0,0.0,-1,-19,16,0,-1,0,0,0
6661,1,14,6,3696,3558,7,0,0.7999999999999998,12,29,9,1,1,0,0,1
2866,0,3,9,-2139,868,-22,2,0.40000000000000036,-7,50,7,0,-1,0,0,0
3903,1,12,3,4246,3880,-29,-1,1.2000000000000002,5,36,13,1,1,0,0,1
6775,1,7,8,-1647,-1443,-1,2,-0.40000000000000036,0,-2,-7,0,1,1,0,1
1588,0,2,4,-2539,-943,-2,-3,-0.20000000000000018,-2,-1,0,0,-1,0,0,0
8658,1,6,5,2135,1898,3,0,0.20000000000000018,0,44,4,0,0,0,0,1
8954,1,6,4,2387,1411,58,2,0.20000000000000018,2,32,-3,1,1,0,0,1
6098,0,5,4,980,1536,28,-2,0.40000000000000036,2,-9,6,1,1,0,0,0
4625,1,12,8,3224,2800,-41,-4,0.5999999999999996,-2,61,18,0,0,0,0,0
1352,0,10,4,3192,3351,26,-1,0.8000000000000007,6,5,4,1,0,0,0,0
9147,1,6,6,1189,-821,-73,-2,0.0,7,10,-10,-1,0,1,1,1
7578,0,5,10,-2870,-2023,38,4,-0.20000000000000018,-10,-30,-8,-1,-1,0,0,0
2285,0,4,4,-1430,-2438,-27,2,-0.40000000000000036,2,-25,-17,-2,-1,1,0,0
4008,0,5,8,-748,-1865,-25,2,-0.40000000000000036,-4,-23,12,-1,0,1,0,0
1780,0,11,8,311,559,-5,-1,0.20000000000000018,5,-36,18,1,0,0,-1,1
339,1,11,6,1393,441,-12,-2,0.20000000000000018,8,-25,4,1,1,0,0,0
1591,0,5,5,-521,-1275,2,1,-0.6000000000000005,0,-23,7,0,-1,0,0,0
9539,1,4,6,-2219,-677,1,-2,0.0,-5,-23,-5,-2,-1,1,0,0
8695,1,6,11,-2059,-2345,-28,8,-0.6000000000000005,-6,-16,-13,0,0,0,0,1
3648,0,11,3,4898,3092,5,-1,0.6000000000000005,12,38,-20,-1,-1,0,0,1
4334,1,4,2,1236,144,-12,0,-0.20000000000000018,1,-14,-4,2,1,0,0,0
8909,0,6,11,-1603,-809,0,-2,-0.40000000000000036,-6,5,15,-2,-1,1,0,0
1002,0,4,11,-4396,-2703,1,0,-0.6000000000000005,-14,-62,20,1,1,0,0,0
8023,1,2,1,1684,1773,40,-2,0.20000000000000018,3,46,13,0,0,0,0,0
1242,1,8,3,2803,1638,3,-4,0.20000000000000018,1,45,-5,1,1,0,0,1
1542,1,9,5,4051,1394,2,-4,0.40000000000000036,7,18,-1,-1,-1,0,0,1
1315,1,5,2,2126,1070,6,-1,0.20000000000000018,4,23,4,0,0,0,0,1
3742,0,2,14,-6707,-5252,190,0,-1.5999999999999996,-12,-31,-23,-2,-1,1,0,0
8670,1,9,4,2627,1326,-25,1,0.20000000000000018,10,38,-5,0,0,0,0,0
806,0,5,11,-4462,-2990,30,0,-0.40000000000000036,-7,-76,-4,1,1,0,0,0
2534,1,4,3,-471,-1021,6,-1,-0.20000000000000018,5,-27,-4,1,1,0,0,0
5350,1,5,7,-981,-994,23,0,0.0,-2,-14,-9,1,1,0,0,1
4086,0,5,9,-2347,-1346,1,1,-0.40000000000000036,-4,-29,-3,-1,0,1,0,0
6123,1,10,2,5616,3916,3,0,0.6000000000000005,6,75,16,2,1,0,0,1
9552,0,3,7,-3063,-2014,-4,-1,-0.6000000000000005,-11,-12,-24,-1,-1,0,0,0
2877,0,6,7,-1833,-917,4,0,-0.20000000000000018,0,-45,-9,-1,-1,0,0,1
9636,0,4,1,1518,1208,15,0,0.20000000000000018,3,21,11,2,1,0,0,0
702,1,6,1,4957,3218,5,1,0.5999999999999996,5,34,-5,2,1,0,2,1
4176,1,11,5,4284,2585,-2,1,0.40000000000000036,6,37,-1,2,1,0,0,1
9159,1,8,4,2374,1332,19,0,0.20000000000000018,8,0,-1,1,1,0,0,0
8157,0,4,11,-5182,-3884,0,0,-1.2000000000000002,-6,-59,-8,0,1,1,-2,0
4379,1,5,12,-3832,-3915,-3,2,-1.0,-6,-34,-14,-1,-1,0,0,0
7928,0,4,8,-1817,-1035,-5,4,-0.20000000000000018,-1,-29,-4,0,-1,0,0,0
5427,0,5,8,-616,728,27,-1,0.20000000000000018,-5,6,16,-1,-1,0,0,1
4493,0,5,9,-581,146,1,1,0.20000000000000018,-1,20,2,1,0,0,0,0
767,1,17,10,6790,5348,2,5,1.1999999999999993,14,110,26,0,0,0,1,1
2820,1,8,4,2759,980,-3,4,0.20000000000000018,10,17,5,-1,-1,0,0,1
6923,0,6,8,-147,273,-1,0,0.20000000000000018,-1,-11,27,1,1,0,0,0
58,1,7,5,-108,59,15,-1,0.20000000000000018,1,-25,11,2,1,0,0,1
7104,1,8,5,1625,121,3,1,0.20000000000000018,8,6,-7,0,0,0,0,1
2921,0,4,6,109,66,0,-2,0.20000000000000018,0,-7,24,-1,-1,0,0,1
5651,1,3,12,-4376,-3665,70,1,-1.0,-12,1,-17,0,1,1,0,0
8648,1,11,4,2724,2170,-36,3,0.6000000000000005,10,-4,-1,1,1,0,0,1
8056,0,5,8,-1615,-1393,0,1,-0.39999999999999947,-3,-5,-12,-2,-1,1,0,0
6441,1,5,11,-2980,-2882,4,-7,-0.6000000000000005,-10,-40,-2,0,0,0,0,1
5784,0,5,10,-2167,-1447,0,1,-0.20000000000000018,-8,12,-20,-1,0,1,0,0
5968,0,4,5,-965,658,-1,0,0.20000000000000018,-2,5,3,2,1,0,0,1
5881,1,7,5,-643,508,21,-2,0.20000000000000018,-1,-42,15,0,1,1,-1,1
9612,1,5,3,1928,1297,1,1,0.6000000000000005,4,-1,5,1,1,0,0,0
5769,0,5,10,-3761,-2475,-3,-1,-0.40000000000000036,-6,-28,1,-2,-1,1,-1,0
3709,1,13,6,2972,1799,5,-1,0.40000000000000036,9,38,-16,0,0,0,0,1
1204,0,10,13,-286,-494,-1,-2,0.0,0,29,-5,-1,-1,0,0,0
9222,1,6,5,1450,763,0,-1,0.0,3,46,-4,0,0,0,0,1
2056,0,1,8,-3063,-2326,-31,0,-0.5999999999999996,-7,4,14,-1,-1,0,0,0
5828,0,1,6,-3418,-3733,2,1,-1.0,-3,-23,-28,-2,-1,1,0,0
3927,1,7,9,-2343,-2076,70,-2,-0.40000000000000036,2,-70,-1,0,1,1,0,1
8668,1,7,5,707,-788,-6,3,-0.20000000000000018,1,-1,11,-1,-1,0,0,1
237,1,6,4,2208,1929,11,1,0.6000000000000005,2,20,19,0,0,0,0,1
3753,0,7,2,2789,2000,46,1,0.39999999999999947,5,15,0,1,1,0,0,1
2053,0,3,3,639,-470,-18,1,-0.20000000000000018,0,15,24,0,1,1,0,1
6732,0,6,10,-4346,-2178,22,0,-0.6000000000000005,-2,-72,-24,-1,-1,0,0,0
9165,0,12,3,4305,2244,-24,1,0.6000000000000005,9,10,8,2,1,0,0,1
5850,1,7,2,2905,2774,0,1,1.0,4,16,19,2,1,0,0,1
6960,0,2,6,-3045,-1380,-2,-1,-0.6000000000000005,-4,-36,3,-2,-1,1,0,0
3943,0,6,7,330,-308,-6,-3,0.20000000000000018,6,55,-16,0,1,1,0,0
3969,0,3,9,-3476,-4019,2,3,-0.8000000000000007,-3,-23,-23,-2,-1,1,0,0
3489,0,1,3,428,-36,-3,0,0.20000000000000018,0,36,-12,-1,-1,0,0,0
7752,1,8,3,3138,2806,2,4,0.5999999999999996,5,35,-6,-2,-1,1,0,1
7767,0,5,8,-143,708,-1,1,0.20000000000000018,-1,24,11,0,-1,0,0,1
6712,0,3,7,-2140,-1892,41,2,-0.20000000000000018,-6,-16,-8,-2,-1,1,0,0
9537,0,9,7,1386,679,11,1,0.20000000000000018,6,-7,4,-1,-1,0,0,0
1846,1,3,2,258,-298,-58,1,0.0,0,23,-8,-1,-1,0,0,0
783,1,5,4,-686,-619,5,-2,-0.20000000000000018,3,-52,1,0,1,1,0,1
9593,0,6,4,1585,1348,0,5,0.6000000000000005,7,46,11,1,1,0,0,1
5354,0,9,9,557,1853,1,2,0.40000000000000036,-1,29,-9,1,1,0,0,1
7830,1,9,5,3195,1056,12,-5,0.5999999999999996,8,29,9,1,1,0,0,1
3289,0,5,9,-2241,-1888,14,1,-0.6000000000000005,-6,-10,7,-2,-1,1,0,0
3639,1,5,9,-3916,-2883,3,2,-0.6000000000000005,-2,-66,-31,-1,-1,0,0,0
2276,1,7,3,2506,1793,1,-3,0.40000000000000036,10,5,15,1,1,0,0,1
5560,1,6,0,1594,477,-21,0,0.0,7,-58,-11,-1,-1,0,0,1
3232,1,5,2,1697,293,6,1,0.40000000000000036,3,-29,20,0,1,1,0,1
2109,0,1,8,-4684,-3216,-1,-1,-0.6000000000000005,-3,-66,2,-1,-1,0,0,0
1422,1,13,3,5227,2051,-29,-4,0.20000000000000018,12,10,-11,2,1,0,1,1
6978,1,12,6,2479,1210,-6,-2,0.20000000000000018,6,-6,16,2,1,0,0,1
1304,0,2,2,-2296,-1213,1,2,0.0,-1,-42,0,0,-1,0,0,0
5095,1,9,6,1369,2756,-1,0,0.6000000000000005,-1,-8,20,2,1,0,0,1
5421,1,8,3,393,-1055,-2,1,0.0,5,-49,-12,1,1,0,0,0
274,1,6,2,1398,1804,22,-15,0.6000000000000005,0,5,-16,1,1,0,0,1
4272,1,8,1,3371,1173,-1,0,0.1999999999999993,7,14,-14,0,0,0,0,0
3828,1,6,1,3332,2410,0,2,0.6000000000000005,2,48,-16,-1,-1,0,0,1
7684,1,11,8,2445,1807,5,4,0.40000000000000036,2,25,3,1,1,0,0,1
7374,0,12,5,4171,3497,-3,1,0.7999999999999998,12,46,-20,-1,-1,0,0,1
9845,0,2,8,-4676,-3551,7,-6,-0.7999999999999998,-8,-53,-18,-2,-1,1,0,0
6240,1,5,3,1051,612,-12,0,0.0,-3,-27,-1,2,1,0,1,1
6081,0,6,4,-745,156,1,-3,0.40000000000000036,3,-57,2,-1,-1,0,0,0
305,1,9,7,-251,-1675,3,1,-0.40000000000000036,7,-14,-12,1,1,0,0,1
6795,1,8,2,4347,2472,-20,1,0.5999999999999996,8,37,4,2,1,0,0,1
9076,0,6,4,1110,-225,0,0,-0.6000000000000005,1,33,-8,1,1,0,0,0
736,1,7,8,-1123,-1665,2,3,0.0,1,5,-40,0,1,1,0,1
637,1,3,2,-334,-1054,-41,-1,-0.20000000000000018,4,-11,-17,0,-1,0,0,0
7088,0,8,9,-1258,-725,-22,4,-0.40000000000000036,3,4,-29,-1,-1,0,0,0
9485,0,6,6,806,371,-1,4,0.0,0,-5,-1,0,-1,0,0,0
5099,0,4,4,-1595,-1648,-2,3,-0.6000000000000005,2,-67,7,1,1,0,0,0
7460,1,4,0,365,-719,21,1,0.0,6,-32,-24,1,1,0,0,1
3641,0,1,6,-2675,-2192,-71,-2,-0.40000000000000036,-3,-16,-1,-1,0,1,0,0
350,1,4,8,-2023,-2678,69,1,-0.40000000000000036,1,-25,-13,-1,-1,0,0,0
1697,0,11,5,3039,2255,0,-1,0.40000000000000036,2,14,11,0,0,0,0,1
2098,1,7,7,-883,-1495,-3,1,-0.20000000000000018,8,-36,-4,0,0,0,0,0
7449,1,4,7,-2405,-2654,1,-2,-0.6000000000000005,-1,7,-48,-1,-1,0,0,0
1256,0,10,6,1377,2429,21,4,0.6000000000000005,13,-2,3,0,0,0,0,0
1792,1,7,4,1486,1605,20,-1,0.40000000000000036,4,-7,5,-1,-1,0,0,0
6993,0,0,4,-1936,-2432,1,-1,-0.6000000000000005,-4,-11,8,-1,-1,0,0,0
2439,0,4,6,-1413,-1302,0,2,-0.20000000000000018,-6,-29,-16,-2,-1,1,0,0
5910,0,7,7,135,794,38,-1,0.40000000000000036,3,-26,12,1,1,0,0,0
6735,0,6,8,-842,749,-4,5,0.40000000000000036,-2,-29,10,-1,-1,0,0,0
6954,0,6,15,-6105,-4065,0,0,-1.3999999999999995,-5,-65,-21,0,0,0,-1,0
1250,1,4,3,145,-729,-32,2,0.0,2,-32,-7,-1,0,1,0,1
940,0,6,5,568,1096,-16,1,0.0,0,7,16,1,1,0,0,1
8270,0,3,8,-4496,-4428,-7,0,-1.0,-6,-27,-52,-2,-1,1,0,0
7776,0,1,6,-2946,-2952,-4,1,-0.40000000000000036,-6,-3,-11,1,1,0,0,0
503,0,2,9,-4631,-3612,-24,0,-0.8000000000000007,-7,-26,-24,-1,-1,0,0,0
8478,1,3,2,348,-662,-3,2,-0.20000000000000018,3,-20,-4,1,1,0,0,1
7766,1,5,3,1151,-108,3,3,0.0,4,31,5,2,1,0,0,1
1149,0,8,4,2290,1865,5,4,0.6000000000000005,7,26,20,1,1,0,0,0
7261,0,3,6,-1775,-722,-20,1,-0.20000000000000018,0,2,-21,0,0,0,0,0
629,1,2,4,-542,-927,2,2,-0.20000000000000018,-3,24,-5,0,0,0,0,0
4530,0,3,4,-233,20,1,2,0.0,2,-6,3,-2,-1,1,0,0
6019,1,6,4,1389,1615,48,5,0.6000000000000005,8,28,-6,-2,-1,1,0,1
2184,0,6,9,-1567,-232,3,-7,0.0,-9,-21,-5,-1,-1,0,0,0
344,0,2,5,-458,-559,-1,3,0.0,-1,-5,0,0,-1,0,0,0
7081,0,6,6,-152,-430,-3,-1,0.0,-5,17,-1,0,1,1,0,1
3453,1,4,1,3001,1223,-45,3,0.20000000000000018,4,36,2,-1,-1,0,0,0
2916,0,9,8,-540,238,1,3,0.0,0,14,-5,0,0,0,0,0
5992,0,4,8,-3431,-1020,9,5,-0.20000000000000018,-4,-31,-11,-1,-1,0,0,0
1051,1,5,9,-2614,-1880,-3,2,-0.20000000000000018,-8,-18,-22,-1,-1,0,0,1
2411,0,3,11,-6972,-3956,3,-2,-1.0,-6,-59,9,0,1,1,-1,0
5580,1,11,8,1959,899,1,3,0.40000000000000036,4,20,8,-2,-1,1,0,0
8038,1,7,5,1794,927,2,0,0.0,2,10,0,1,1,0,0,1
1232,0,4,6,-1454,-616,-24,-2,0.0,-8,41,-4,0,0,0,0,0
51,0,6,8,544,75,6,-1,0.0,-1,31,5,0,0,0,0,1
6748,1,8,4,2757,970,3,0,0.40000000000000036,12,19,-20,0,1,1,1,0
800,1,10,6,1446,1597,1,-2,0.20000000000000018,5,9,0,1,1,0,0,1
2938,0,5,5,549,429,16,-1,0.40000000000000036,4,2,0,1,1,0,0,0
4759,0,6,5,750,1304,-14,3,0.6000000000000005,-4,10,4,0,0,0,0,0
532,1,7,7,-282,-79,2,1,-0.20000000000000018,-4,34,-5,0,1,1,0,1
7855,1,5,12,-3638,-3337,38,-1,-1.0,-7,-5,-15,1,1,0,0,0
3790,0,1,6,-1963,-45,22,1,-0.20000000000000018,-5,13,7,1,1,0,0,0
1030,0,1,9,-4500,-2980,3,0,-0.6000000000000005,-10,-27,5,-1,-1,0,0,0
3058,0,5,2,2229,2851,-3,2,0.5999999999999996,1,53,16,1,1,0,0,1
7679,0,2,6,-1769,-587,-1,0,-0.20000000000000018,-1,-24,16,1,1,0,0,0
2946,1,12,1,5077,3251,0,-1,0.8000000000000007,10,7,2,0,0,0,0,1
6697,1,6,5,2453,1802,0,-1,0.40000000000000036,1,69,8,1,1,0,0,0
4678,1,3,9,-4523,-3729,-6,1,-1.0,-7,-50,-23,-1,-1,0,0,0
4642,1,14,3,5872,4455,4,0,1.2000000000000002,10,34,24,0,0,0,1,1
8989,0,1,11,-6134,-4660,1,-1,-1.3999999999999995,-12,-82,-5,1,0,0,0,0
3725,0,8,5,204,-830,1,2,-0.40000000000000036,5,16,-12,0,1,1,0,0
983,1,8,13,-796,-594,-4,-2,-0.40000000000000036,-7,4,1,0,0,0,0,1
1291,0,5,4,193,89,3,-2,0.40000000000000036,1,-19,4,0,0,0,0,0
8939,1,9,3,3958,3881,4,0,0.7999999999999998,2,75,8,0,1,1,0,1
7859,1,6,8,-633,-1089,-3,-1,-0.40000000000000036,-7,14,-27,-1,-1,0,0,1
2628,0,3,7,-2825,-2497,-7,-1,-0.40000000000000036,-5,-14,-21,-2,-1,1,0,0
4223,1,10,8,-195,646,1,-1,0.20000000000000018,8,-25,10,0,-1,0,0,1
9613,1,5,1,2663,864,21,1,0.40000000000000036,11,-11,6,2,1,0,0,1
1319,1,9,6,2137,490,2,0,0.40000000000000036,2,-6,-8,1,0,0,1,1
5148,1,7,9,-684,-2401,3,0,-0.5999999999999996,-2,5,-22,2,1,0,0,1
2912,0,4,5,-1366,-242,-3,2,-0.20000000000000018,0,-28,11,-1,-1,0,0,1
1119,1,8,6,-1441,-2022,1,2,-0.39999999999999947,2,-62,-20,1,1,0,0,0
7388,0,4,8,-3378,-2082,0,1,-0.40000000000000036,-4,-55,-1,-1,-1,0,0,0
3831,0,8,5,1421,-792,25,4,0.0,5,-24,-27,-1,-1,0,0,1
7500,0,4,11,-4035,-2639,-5,0,-0.6000000000000005,-11,-28,8,-1,-1,0,0,0
3110,1,11,8,1761,1895,0,3,0.6000000000000005,0,0,-5,-1,-1,0,0,0
7700,0,4,4,-152,16,-17,0,0.20000000000000018,-1,4,15,0,0,0,0,0
3412,1,7,3,2107,1105,2,2,0.20000000000000018,8,7,-4,1,1,0,0,1
6114,0,8,2,2865,2606,-4,1,0.5999999999999996,12,-10,1,1,1,0,0,1
517,1,12,1,5586,4058,-2,0,0.7999999999999998,10,40,24,2,1,0,0,1
4715,1,10,2,3711,2294,-1,1,0.5999999999999996,10,-14,4,1,1,0,0,1
4444,0,4,7,-1647,-1866,1,-6,-0.6000000000000005,-3,-14,0,-1,-1,0,0,0
6279,1,3,0,611,1554,3,4,0.6000000000000005,0,4,5,1,1,0,0,1
6290,0,0,8,-5088,-3911,-6,1,-1.0,-8,-56,3,-2,-1,1,0,0
6850,0,7,9,-997,-330,6,-3,0.0,-3,6,-5,0,0,0,0,0
2585,1,7,3,1159,1510,1,1,0.40000000000000036,7,-50,21,1,1,0,0,0
8268,1,16,5,3931,4106,6,2,0.8000000000000007,17,-32,4,1,1,0,0,1
1639,1,9,10,-237,-500,-7,0,-0.20000000000000018,-3,29,-12,-1,-1,0,0,1
8583,0,6,9,-1989,-1299,-3,5,-0.40000000000000036,-6,-6,-5,0,0,0,0,0
114,1,12,6,3413,2984,16,0,0.6000000000000005,5,-8,8,1,1,0,0,1
884,0,6,8,-805,254,-4,-2,0.0,-2,19,-10,-1,-1,0,0,0
