blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,blueWins
20,6,1,6,4,11,0,0,0,16527,7.0,17257,225,44,41,3,7,0,0,0,15189,7.0,17642,191,52,0
39,7,1,6,6,10,0,0,0,16889,6.8,17536,240,28,17,3,6,1,0,0,16384,7.0,17791,230,53,0
63,2,0,8,4,11,1,0,0,16911,7.2,19106,217,53,33,0,4,0,0,0,14646,6.8,16714,178,55,1
14,1,0,2,9,1,0,0,0,14048,6.4,16395,209,36,14,5,9,1,1,0,18052,7.2,19695,237,56,0
19,7,1,5,3,6,1,0,0,16116,6.8,18086,249,60,43,5,3,0,0,0,15623,7.2,18785,250,48,0
43,6,1,4,7,4,1,0,0,15176,6.4,16820,226,33,23,9,12,0,0,0,16715,7.2,18317,205,52,1
39,2,1,9,6,16,0,0,0,17335,6.8,17918,193,50,15,1,14,0,0,0,15241,6.2,14981,170,33,1
14,2,0,5,4,4,0,0,0,16656,7.2,18582,252,42,13,3,6,0,0,0,15726,7.2,18307,205,48,1
17,1,0,4,9,4,0,0,0,16184,6.8,17808,239,68,15,4,8,0,0,0,17804,7.2,18528,218,52,0
16,4,1,2,3,3,0,0,0,15076,6.4,16299,196,51,14,2,3,0,1,0,15502,6.8,18648,218,64,1
18,2,1,9,9,16,0,0,0,17561,6.8,17359,208,40,28,2,10,0,1,0,18339,7.2,18717,231,59,1
17,8,1,7,4,11,0,1,2,19915,7.2,18674,246,53,17,1,8,1,0,0,14629,6.2,15091,154,45,1
13,3,0,7,7,8,0,0,0,16164,6.8,18803,239,40,14,2,8,1,0,0,17214,7.2,18715,237,47,0
40,1,0,7,14,6,1,0,0,15974,6.2,16174,183,37,13,4,12,0,0,0,19395,7.2,18798,219,49,1
17,1,1,8,2,9,0,1,0,17243,7.2,19173,233,50,48,3,0,0,0,0,14161,6.6,17813,222,45,1
16,3,1,8,7,11,0,0,0,17592,7.0,18440,224,46,16,2,7,0,0,0,15957,6.4,16735,195,42,1
17,4,0,5,5,2,0,0,0,15775,6.6,16946,249,45,19,3,7,1,0,0,16623,6.6,16950,225,53,1
12,3,1,15,5,18,1,0,1,20844,7.2,18777,250,39,22,1,4,0,1,0,14172,6.0,15016,171,44,1
17,3,1,7,8,2,1,0,0,16443,6.8,17912,228,48,13,3,9,0,0,0,17484,7.0,18573,216,47,1
14,4,1,4,3,2,0,1,0,16220,7.0,18251,239,54,22,1,4,1,0,0,15532,7.0,17836,221,57,0
22,4,0,6,12,7,0,0,0,16851,6.8,17931,201,48,68,3,15,0,0,0,19137,7.0,18907,199,52,0
17,5,1,10,5,9,0,0,0,17327,7.2,18807,220,30,82,2,6,1,0,0,16036,7.2,18787,210,63,0
15,0,1,5,8,4,0,0,0,15975,6.8,18165,227,56,15,1,10,1,0,0,17938,7.2,19316,225,52,0
17,7,1,7,4,6,1,0,0,17018,7.2,19495,238,40,17,6,4,0,0,0,15555,7.0,17924,219,55,1
19,3,0,9,8,8,0,0,0,16823,6.8,17411,219,33,18,2,10,1,0,0,17894,7.2,19078,210,63,0
17,2,0,2,7,3,0,0,0,13443,6.4,15718,192,40,21,1,3,1,1,0,16684,6.8,18015,217,60,0
87,3,0,8,8,9,1,1,0,17940,7.4,19545,216,68,16,3,4,0,0,0,16600,6.8,17719,219,48,1
19,1,0,4,10,3,0,0,0,14709,6.4,16206,209,29,16,2,12,1,1,0,17632,6.8,17285,232,53,1
53,5,0,5,11,5,0,0,0,15189,7.0,17359,195,48,18,3,8,1,0,1,20096,7.4,20060,250,51,0
18,1,0,3,8,7,0,0,0,13944,6.6,15850,185,48,20,8,7,1,0,0,17123,7.0,18424,230,48,0
16,1,1,5,3,6,1,0,0,15343,7.0,17430,210,56,25,2,3,0,0,0,14159,6.4,16582,213,33,1
15,2,1,4,6,2,0,0,0,15729,7.0,18102,205,60,15,4,6,1,0,0,16177,7.0,18265,232,43,1
16,1,0,5,5,5,0,0,0,15068,6.6,16740,208,26,12,5,10,1,0,0,17001,7.2,18399,212,66,0
14,4,1,4,4,3,0,1,0,16087,7.2,19195,224,66,164,2,5,1,0,0,15862,7.0,18371,208,68,1
18,1,1,12,10,13,0,0,0,19884,7.4,19673,226,63,14,3,12,0,0,0,18748,6.8,16891,211,39,1
20,1,0,9,9,10,1,0,0,17569,6.8,17411,228,37,18,4,11,0,1,0,17685,7.0,17714,207,45,1
21,1,0,3,3,5,0,0,0,15480,7.0,19018,243,61,17,6,3,1,0,0,16296,7.0,19045,278,63,0
64,3,0,7,2,7,1,0,0,17033,6.8,18063,225,41,18,2,2,0,0,0,14244,6.4,16063,210,41,1
17,4,1,7,3,4,0,1,0,17666,7.0,18167,240,41,17,3,7,1,0,0,14468,6.6,16739,201,40,1
40,1,0,3,8,3,0,0,0,14416,6.8,16951,185,38,15,15,9,1,0,0,17669,7.6,20000,229,60,0
20,5,1,5,5,6,1,1,0,16746,7.2,18699,247,56,42,3,4,0,0,0,15680,7.4,19259,239,47,1
12,3,0,8,6,9,1,0,0,16738,7.2,19296,214,60,14,0,3,0,0,0,16114,7.0,18088,225,33,1
13,2,0,1,9,1,0,0,0,13508,6.6,15474,186,50,15,4,11,1,1,0,18881,7.2,19948,241,49,0
13,1,0,3,4,5,0,0,0,14751,6.8,17562,217,39,13,1,6,1,0,0,15733,6.8,17526,210,72,0
16,0,0,4,13,2,0,0,0,13337,6.0,14126,141,43,21,2,9,1,0,0,19429,7.2,18946,216,53,0
16,2,0,2,11,2,0,0,0,13494,5.8,14660,213,24,14,3,9,1,0,0,18514,7.4,19452,246,57,0
41,3,0,1,6,2,1,0,0,14165,6.8,17829,218,59,19,2,7,0,0,0,16128,7.0,17874,205,52,0
14,4,1,8,9,9,0,0,0,17273,7.0,18297,208,56,15,2,9,0,0,0,16892,6.8,16726,181,40,1
18,3,0,5,9,2,0,0,0,15278,6.8,17274,219,44,15,6,7,0,1,0,18593,7.2,18915,227,56,0
15,1,1,6,5,4,0,0,0,16287,6.6,17787,226,52,13,2,9,0,0,0,16262,6.8,17785,226,45,0
14,3,1,8,4,7,1,0,0,16134,6.6,16880,183,52,14,0,1,0,0,0,15277,6.6,16858,210,52,1
15,4,0,8,11,7,0,0,0,17550,7.0,18186,229,48,14,4,14,0,1,0,19049,7.0,19468,247,32,0
20,5,1,8,2,9,1,1,0,18323,7.4,20458,262,52,16,7,0,0,0,0,14312,6.6,17726,208,58,1
16,4,0,10,6,14,0,0,0,17769,7.2,18832,207,44,14,4,3,1,0,0,16352,7.0,17716,215,58,1
21,0,1,11,9,10,1,0,0,17307,6.6,16527,161,42,107,3,9,0,0,0,17531,6.8,17292,210,30,1
16,1,1,9,3,7,1,0,0,17764,7.4,19589,235,60,32,3,2,0,0,0,15147,6.6,17178,220,56,1
18,1,0,10,8,17,1,0,0,17513,6.6,16367,174,48,24,4,13,0,0,0,17181,6.4,16567,209,46,1
18,1,1,1,1,1,0,1,0,15186,7.0,17891,231,60,39,2,2,1,0,0,14066,6.8,17414,196,60,1
15,3,0,9,4,11,0,1,1,19684,7.4,20073,217,60,19,1,3,1,0,0,15764,6.6,16771,219,48,1
15,4,0,3,11,2,0,0,0,14377,6.4,15120,158,44,20,3,12,1,0,1,19518,7.4,19865,241,59,0
14,4,0,7,3,10,1,0,0,16657,7.0,18425,231,43,15,4,3,0,0,0,15526,6.6,16907,233,60,0
17,4,0,5,7,5,0,0,0,15420,6.6,16502,210,44,16,3,7,1,1,0,16112,6.8,17106,193,48,0
18,6,0,5,6,6,1,0,0,15826,6.8,17837,235,52,18,4,4,0,0,0,17003,7.4,18994,242,49,0
19,1,1,11,1,11,0,0,0,18622,7.2,19365,245,50,36,1,1,0,0,0,13353,6.6,15788,189,45,1
15,2,0,1,8,2,1,0,0,14702,6.6,16461,214,55,14,3,7,0,0,1,19838,7.6,20174,289,46,0
16,3,1,4,6,6,1,0,0,16452,7.0,18564,234,54,14,1,1,0,1,0,16181,7.0,18542,224,64,1
13,2,0,7,9,9,1,0,0,16675,7.0,17477,205,30,19,0,12,0,0,0,17613,7.2,18657,199,67,0
15,4,0,3,3,2,1,0,0,14876,7.0,17630,221,51,41,2,6,0,1,0,14795,7.0,17180,218,52,0
17,2,1,1,5,1,0,0,0,12713,6.0,14245,192,23,14,1,8,1,1,0,15689,6.6,16500,237,44,0
18,0,1,9,2,6,0,0,0,17947,7.2,19669,239,36,50,1,1,0,0,0,13826,6.8,16619,177,62,1
13,2,1,5,6,11,0,0,0,16429,6.6,17419,226,51,14,1,7,1,0,0,16877,7.2,18559,233,56,0
16,4,0,0,5,0,0,0,0,14526,6.8,17736,246,64,17,1,6,1,0,0,16846,7.4,19454,248,60,0
21,6,0,6,10,7,0,0,1,17225,6.6,16572,210,44,56,8,10,0,1,0,18058,7.0,18358,220,53,0
15,2,1,6,4,12,1,1,0,17784,7.0,17328,223,48,15,1,6,0,0,0,16284,7.2,18596,233,72,1
18,2,1,5,2,5,1,0,0,15931,7.0,17840,231,49,16,2,3,0,0,0,15538,6.8,17729,255,51,1
13,2,0,3,4,3,0,0,0,15043,6.8,17669,203,69,16,1,3,1,0,0,15678,6.8,17467,242,40,0
18,4,0,9,11,11,1,0,0,17909,7.0,18562,214,43,16,3,13,0,0,0,18201,7.2,19068,205,52,1
17,1,0,2,8,1,1,0,0,14476,6.6,16263,201,57,18,2,8,0,0,0,18570,7.2,19583,252,66,0
16,0,1,10,8,12,1,0,0,17281,7.0,17509,203,39,13,1,6,0,1,1,18406,7.0,18835,229,40,0
18,4,1,9,4,6,1,1,0,18200,7.2,19696,247,44,16,3,5,0,0,0,15444,7.0,17668,208,51,1
19,1,1,5,2,5,0,0,0,16779,7.0,18382,268,52,14,2,4,0,0,0,14393,7.0,17987,204,64,1
15,0,0,6,1,6,1,0,0,17402,7.2,19869,262,51,14,2,1,0,0,0,14152,6.4,16796,232,52,1
40,1,0,8,4,10,0,0,0,16411,6.6,17513,176,43,16,5,4,0,0,0,15821,6.6,16511,208,47,0
17,3,0,7,2,5,0,0,0,16503,7.0,19371,218,51,13,5,4,1,0,0,14334,6.6,17049,220,56,0
27,5,0,4,6,4,0,0,0,14944,6.8,16969,200,40,48,2,8,1,0,0,15860,7.0,17628,193,63,1
33,1,0,10,7,11,0,1,1,19186,7.2,18375,183,51,14,2,8,1,0,0,17809,7.0,17580,201,52,0
13,1,1,8,3,9,1,1,0,18343,7.2,19519,235,59,13,3,2,0,0,0,15294,7.0,18008,234,54,1
18,1,0,5,8,5,0,0,0,15770,6.4,16913,241,36,16,1,6,0,1,0,18350,7.2,20220,224,79,0
15,1,1,4,8,0,0,0,0,15704,6.6,16968,210,52,13,1,14,0,0,0,16026,7.0,17684,179,32,0
16,1,1,9,3,6,1,0,0,18558,7.2,19625,269,51,12,1,4,0,1,0,14600,6.4,15744,194,43,1
15,2,0,4,7,4,0,0,0,15624,6.8,18203,229,58,14,8,7,1,0,0,17271,7.4,20069,243,58,0
15,0,1,11,6,9,1,0,0,17229,7.0,18401,191,40,28,4,6,0,0,0,16875,6.8,17665,202,52,1
81,0,1,3,2,3,0,1,0,15716,7.2,19033,251,56,15,2,1,1,0,0,15595,7.0,18769,255,76,0
19,3,1,9,8,12,0,0,0,17083,6.6,17538,183,33,16,2,5,1,0,0,17016,7.0,18358,225,44,0
12,3,1,10,6,4,0,0,0,18000,7.4,19946,236,48,16,1,7,0,0,0,15496,7.0,17585,191,43,0
17,0,0,10,13,5,1,0,0,18656,7.2,19253,227,46,13,3,14,0,0,0,18614,7.0,18587,211,36,0
51,11,1,9,1,9,0,0,0,18640,7.4,20923,249,63,18,5,1,1,0,0,14252,6.8,17396,221,64,1
16,1,1,6,3,5,0,1,0,15960,6.8,17046,180,44,12,4,1,1,0,0,15296,6.6,16861,205,64,0
17,3,0,8,4,8,1,0,0,17415,6.8,16774,232,48,40,4,8,0,0,0,14624,6.2,14863,205,26,0
15,2,0,2,7,2,0,1,0,14864,6.6,16742,249,41,19,3,15,1,0,0,17083,7.0,18240,229,52,0
92,3,0,6,4,7,1,0,0,16541,7.0,19056,249,44,13,1,6,0,0,0,15247,7.0,17891,211,50,1
13,2,0,5,9,3,0,0,0,14470,6.6,15760,175,36,23,2,9,1,0,0,18729,7.4,20022,246,60,0
30,4,0,6,8,10,1,0,0,16162,7.0,18095,211,48,18,3,14,0,0,0,17798,7.2,18967,226,60,1
23,6,0,3,4,5,0,0,0,15390,7.0,18666,245,51,17,5,8,0,0,0,15777,7.0,17787,239,55,1
17,4,0,2,5,2,0,0,0,15190,7.0,18432,241,60,17,4,3,1,0,0,16972,7.2,19186,251,72,0
16,1,1,9,5,12,0,0,0,16759,7.0,17756,183,48,13,5,9,1,1,0,15771,6.6,17175,198,59,1
15,3,1,6,5,8,1,1,0,16997,6.8,17893,215,46,15,2,6,0,0,0,16358,6.8,18294,220,58,0
15,8,1,7,14,5,0,0,0,16467,6.6,16438,190,41,35,3,19,1,0,0,20731,7.4,20565,245,44,1
16,4,1,5,8,5,0,1,0,16607,7.0,17949,223,68,54,2,10,1,0,0,17608,7.0,18492,229,41,1
29,3,1,4,11,5,0,0,0,15046,6.8,17088,214,36,16,2,16,0,1,0,19985,7.6,20819,251,69,0
34,3,1,5,3,6,1,1,1,16703,6.8,17483,201,51,46,3,9,0,0,0,15652,6.8,16871,228,52,1
89,1,0,5,7,5,0,0,0,15856,7.0,18029,224,44,15,2,6,0,0,0,15561,6.8,17399,173,51,0
17,1,0,6,6,4,0,0,0,17328,7.2,20229,245,72,19,4,5,1,1,0,15992,7.2,19058,224,52,0
17,3,1,1,2,2,1,0,0,14116,6.8,16837,217,51,18,5,2,0,1,1,16537,6.8,18522,264,47,1
29,10,0,2,5,5,0,0,0,15696,7.2,18895,243,68,42,2,7,0,1,0,16859,7.2,18914,246,51,1
15,3,0,1,6,0,0,0,0,13921,6.6,16963,207,56,16,3,5,0,1,0,16562,7.0,19170,242,44,0
19,13,1,3,2,6,0,1,0,15840,6.6,16848,212,40,43,4,1,1,0,0,14029,6.8,17479,221,48,0
9,2,1,6,5,3,0,0,0,16961,7.2,18707,240,58,15,2,6,1,0,0,15806,6.8,17839,201,53,0
19,2,1,4,6,1,0,0,0,14547,6.4,15883,188,53,19,3,5,1,1,0,16621,6.8,17678,196,56,0
27,2,0,5,8,3,0,0,0,14874,6.6,16504,177,44,18,5,14,1,0,0,17569,6.8,17546,249,44,0
48,2,0,1,3,1,1,0,0,15119,6.8,18281,249,64,13,0,3,0,1,0,15445,7.4,18575,228,53,1
15,3,1,11,2,11,1,0,0,17384,7.0,18198,202,35,36,0,4,0,0,0,13994,6.6,16108,201,48,0
39,4,0,3,8,3,0,0,0,14809,6.8,17625,232,44,16,5,10,0,0,0,17404,7.2,19542,245,56,0
16,2,1,7,9,5,1,1,0,16806,7.0,18034,228,48,34,2,7,0,0,0,17062,7.4,19614,230,52,0
60,4,1,3,2,2,0,0,0,15271,7.0,18182,199,59,16,0,2,0,0,0,14915,7.0,18124,232,39,1
17,1,0,1,2,2,0,0,0,14402,6.6,17052,233,52,14,2,3,1,0,0,15090,6.8,17629,258,54,1
16,3,1,8,8,4,0,0,0,17240,7.0,18845,248,48,17,3,6,1,0,0,16541,6.8,17901,179,57,1
23,1,0,2,6,1,1,0,0,14087,6.4,16178,217,44,17,3,7,0,0,0,15895,7.2,17996,183,50,1
17,1,1,6,7,12,0,1,0,17191,6.8,17872,227,45,12,1,8,0,0,0,17546,7.2,19647,204,64,0
56,2,1,7,8,7,1,1,0,15843,6.8,17154,190,44,17,3,15,0,0,0,17642,6.8,18458,196,48,1
31,2,0,11,13,11,0,0,0,18596,7.6,20017,198,68,18,1,9,0,0,0,18076,7.2,19076,207,40,1
16,20,1,4,4,4,0,0,0,16156,6.8,17794,260,46,49,5,3,0,0,0,16004,7.0,18516,249,55,1
15,3,0,4,12,3,0,0,0,16361,6.8,17937,225,68,53,3,16,1,0,0,19263,7.2,19133,231,56,1
11,1,0,1,5,1,0,0,0,13738,6.6,16678,223,34,14,2,7,1,1,0,17206,7.4,18836,259,70,0
15,1,1,4,9,6,0,1,0,15391,6.6,16275,189,46,24,4,7,0,0,0,18137,7.0,19050,247,43,0
38,3,1,3,3,6,1,0,0,16653,7.0,18507,261,60,15,2,6,0,0,0,15501,7.2,18536,228,60,0
38,3,0,8,6,8,1,1,0,16294,6.6,17550,186,44,89,2,6,0,0,0,16739,6.8,17843,193,58,1
26,3,0,4,6,5,0,0,0,15554,7.0,18372,242,52,16,1,5,1,0,0,16786,7.4,19392,230,52,0
13,4,0,12,7,17,1,0,0,18608,7.4,19209,215,56,15,1,6,0,0,0,16784,7.0,17653,222,43,1
18,3,0,4,10,3,0,0,0,15341,6.8,17802,204,44,17,3,11,1,0,0,17651,7.2,19406,220,56,0
16,1,1,7,9,8,1,0,0,16497,6.6,16957,207,44,14,1,7,0,0,0,18233,7.2,19649,246,48,0
16,2,1,4,8,5,1,0,0,15179,6.8,16562,220,49,43,2,7,0,0,0,18146,7.6,20771,266,54,0
46,2,0,4,5,5,0,0,0,14511,6.2,17013,193,52,20,4,7,1,0,0,16757,7.0,17974,233,44,0
15,2,1,4,7,7,0,0,0,15662,6.8,17214,202,42,16,3,9,1,0,0,15792,6.8,17838,200,35,1
51,1,0,2,14,3,0,1,0,13612,6.4,15504,181,48,14,5,17,1,0,0,20329,7.6,20271,226,56,0
14,1,1,7,6,7,1,0,0,16938,7.2,18493,223,60,17,0,3,0,1,0,16732,7.4,18946,234,56,0
16,2,1,2,5,1,0,1,1,15951,7.0,18136,236,42,17,3,6,0,0,0,16626,7.2,19348,234,60,0
13,0,0,3,11,2,0,0,0,13962,6.4,15298,192,27,13,1,7,1,1,1,19774,7.4,20307,225,44,0
16,5,1,11,5,8,1,0,0,17522,7.0,18787,204,44,37,2,3,0,0,0,15399,7.0,17175,194,52,1
15,2,1,5,4,1,1,1,0,15917,7.0,18370,211,64,13,3,4,0,0,0,15112,6.8,17679,187,60,1
33,3,0,9,12,10,0,0,0,18082,7.2,18637,209,54,52,4,11,1,1,0,18058,7.0,18402,200,44,0
14,1,1,7,4,2,1,0,0,15924,7.0,17965,211,45,13,2,3,0,0,0,14963,6.6,16851,199,38,1
15,5,0,3,5,5,1,0,0,15049,6.8,17760,247,45,16,0,4,0,0,0,16613,7.2,18713,242,67,1
18,4,0,6,2,8,1,0,0,16055,7.0,18838,208,64,38,5,1,0,0,0,15472,7.2,18399,259,54,1
19,4,1,6,9,7,0,0,0,16369,7.0,18174,236,51,36,6,10,0,0,0,18042,7.4,19395,239,40,0
12,5,1,8,9,15,0,0,0,18315,7.0,18534,209,51,17,0,8,1,0,0,18069,6.8,17268,208,46,1
41,4,1,8,9,10,1,0,0,16076,6.2,14942,181,42,12,0,18,0,0,0,15933,6.4,15545,178,32,1
40,1,0,5,11,8,0,0,0,16177,7.0,18425,224,45,15,6,12,1,0,0,17723,7.4,19135,183,58,0
14,3,0,8,7,7,1,1,0,17996,7.0,18896,208,64,41,4,5,0,0,0,16701,7.0,18461,227,52,0
15,2,1,11,5,8,1,1,0,18960,7.4,20136,225,63,15,3,3,0,0,0,15082,6.8,17274,204,43,1
16,3,0,6,4,1,0,0,0,16327,7.0,18521,190,59,16,1,1,1,0,0,14757,6.8,17201,214,56,1
56,1,1,2,1,4,0,0,0,15755,7.0,18468,258,69,16,3,1,0,0,0,14071,6.8,16695,212,56,0
13,3,1,4,1,5,1,0,0,16942,7.6,20255,261,72,15,2,1,0,0,0,14067,6.8,17220,222,56,1
14,1,1,6,8,5,0,0,0,16892,7.0,18225,226,48,14,1,10,1,0,0,16936,7.0,17948,185,48,0
16,7,1,1,0,1,0,1,0,15268,7.2,18685,269,56,21,2,0,1,0,0,14972,7.2,18245,251,71,1
16,2,0,2,8,2,0,1,0,14786,6.6,16676,233,50,16,4,6,1,0,0,16126,6.8,17205,205,37,0
14,4,0,4,5,1,1,0,0,15202,7.0,18246,240,56,17,2,7,0,0,0,16149,6.8,17230,231,46,1
14,0,1,13,10,15,0,0,0,19366,7.0,18628,229,56,11,2,13,1,0,0,17393,6.8,17167,164,43,1
18,5,1,10,4,11,0,0,0,18270,7.0,18656,249,41,41,3,1,1,0,0,15136,7.0,17587,217,52,1
40,3,1,5,7,7,0,0,0,15799,6.4,16589,224,32,20,4,5,0,0,0,16868,7.0,18490,215,53,0
14,3,1,2,6,3,0,0,0,15584,6.8,17939,234,53,15,4,13,0,0,0,16621,7.2,18996,222,56,0
14,2,0,8,3,8,0,0,0,16847,7.2,18705,195,68,13,0,2,0,0,0,15592,6.4,15951,247,33,1
19,3,1,5,5,10,0,1,0,15447,6.2,15691,194,44,16,1,6,0,0,0,15853,7.0,17439,219,50,1
38,0,1,5,5,3,1,1,0,15548,7.4,18820,229,56,10,20,6,0,0,0,16374,7.2,18782,225,66,0
16,4,1,10,6,11,1,0,0,18001,7.0,18571,216,50,14,2,6,0,0,0,16491,6.8,18420,231,45,0
43,6,1,11,4,12,0,1,0,18976,7.4,20326,256,43,16,0,6,1,0,0,16120,7.2,19064,210,72,0
18,4,1,4,5,5,0,1,0,15481,6.6,17390,222,40,19,3,8,1,0,0,15000,6.4,16413,199,51,0
17,2,1,5,5,7,1,1,0,15726,7.0,17245,203,56,15,2,9,0,0,0,15978,6.6,17168,212,48,1
14,3,1,7,4,8,1,0,0,16866,6.8,17217,220,27,12,1,5,0,0,0,16077,6.8,18429,224,52,1
43,4,0,5,8,4,0,0,0,16616,7.4,19302,240,64,16,5,9,1,0,0,17232,7.2,18574,234,48,1
24,2,0,3,3,4,0,0,0,14979,7.0,17553,237,48,13,2,3,0,0,0,16150,7.0,18049,251,52,1
13,2,1,8,4,11,0,0,0,18343,6.8,18609,246,56,15,1,4,0,0,0,15029,6.6,16347,204,36,1
13,4,1,11,11,14,0,0,0,18795,7.4,19236,231,43,127,3,11,1,0,0,18062,7.0,18561,213,32,1
18,1,0,6,4,8,1,0,0,16869,7.2,19165,232,63,16,0,5,0,1,0,16029,6.8,16925,210,52,1
69,3,1,9,3,11,0,0,0,16678,7.0,17929,201,42,13,2,6,1,0,0,15327,6.8,17496,228,62,1
12,2,0,5,8,7,0,0,0,15513,6.6,17308,203,43,11,0,14,1,1,0,17304,6.8,16801,225,41,0
16,3,0,5,7,6,0,1,2,18075,7.2,19324,233,60,37,4,6,1,0,0,17475,7.0,19035,224,63,1
20,5,1,9,4,2,1,1,0,16730,7.0,19072,198,68,22,9,3,0,0,0,16552,7.2,18648,245,56,0
17,3,1,8,5,11,0,1,1,18802,6.8,17609,236,42,13,4,4,0,0,0,15555,6.8,17033,207,51,1
16,3,1,4,9,5,0,0,0,16500,7.0,18352,249,50,10,3,10,1,1,0,17481,7.2,19457,193,61,0
15,2,0,5,8,5,0,0,0,16221,7.0,17699,216,64,39,2,4,1,1,0,17658,7.2,19355,227,68,0
14,5,1,10,7,8,1,0,0,18302,7.2,19223,237,47,16,3,8,0,0,0,17451,7.0,18514,251,51,1
18,3,1,5,6,2,0,0,0,16113,6.8,17058,231,39,16,3,6,1,0,0,16218,7.0,17954,217,50,1
9,3,1,7,7,6,0,1,0,17634,7.2,18416,237,52,14,0,4,1,0,0,16809,7.0,19783,215,59,0
24,3,0,8,6,7,1,1,0,17527,7.2,19414,236,64,16,2,2,0,0,0,15902,6.8,17469,208,52,1
18,4,1,8,7,10,0,0,0,16746,6.8,17772,188,48,17,5,8,1,0,0,16337,7.0,18064,216,52,0
56,3,1,8,2,9,0,0,0,17352,6.8,17199,207,46,14,0,4,1,0,0,14511,6.6,16341,198,69,0
15,1,0,3,4,4,0,0,0,15022,7.0,18105,220,48,17,1,5,0,0,0,16233,6.8,18213,216,67,1
16,1,0,1,8,2,0,0,0,13880,6.2,15178,191,54,47,1,9,1,0,0,16943,6.8,17504,187,40,0
13,2,0,8,7,4,1,1,0,17683,7.6,20153,237,56,16,2,7,0,0,0,16394,6.6,17551,208,36,1
14,2,1,2,6,0,0,0,0,14333,6.8,16812,223,56,16,4,5,1,0,0,15969,6.8,18208,223,52,0
15,1,1,11,3,13,1,0,0,18102,7.0,18787,216,56,15,2,1,0,1,1,16390,6.8,17609,226,36,0
12,2,1,3,7,3,1,0,0,14958,6.6,16560,239,56,19,2,8,0,0,0,17565,7.0,18685,253,56,1
20,2,0,6,8,5,0,0,0,16918,7.0,18911,233,51,19,1,5,1,0,0,17321,7.2,19486,225,61,0
15,3,0,4,6,6,0,1,1,16580,7.0,17438,205,45,54,2,10,1,0,0,17131,6.8,17989,218,55,0
39,5,0,6,3,5,1,1,0,16941,7.0,18581,229,47,19,5,3,0,0,0,14837,7.0,16938,213,44,1
13,4,0,4,7,6,0,0,0,16037,7.0,18122,231,58,20,1,10,0,0,0,16556,6.6,16830,213,36,1
118,2,1,4,4,4,0,0,0,15184,6.8,17480,201,52,20,4,4,0,0,0,16009,7.2,18096,210,52,1
13,1,1,6,1,2,1,1,3,21051,7.4,20745,276,70,14,1,1,0,0,0,12275,5.4,12397,176,20,1
16,2,0,1,4,1,0,0,0,14588,7.0,18059,234,57,25,2,4,1,1,0,15747,7.2,18132,243,53,0
12,6,0,4,5,5,1,1,0,16630,7.2,19373,251,70,22,2,6,0,0,0,16789,7.2,19579,244,65,1
15,2,0,1,4,1,1,0,0,13934,6.8,17303,222,55,15,0,6,0,0,0,15505,7.0,17996,191,61,0
18,4,0,5,6,6,0,1,0,15067,6.8,17908,201,49,20,6,8,1,0,0,17785,7.0,18908,238,64,0
37,4,0,3,4,3,0,0,0,14788,7.0,17425,227,46,18,2,4,0,0,0,16393,7.2,18760,252,54,0
16,1,0,1,2,1,0,0,0,14399,6.8,18382,229,46,10,2,2,0,0,0,15020,6.8,18063,228,52,1
20,3,1,10,2,12,1,0,0,19035,7.4,19265,239,60,33,1,2,0,0,0,13570,6.4,15773,190,32,1
19,3,1,7,9,8,0,0,0,17780,6.6,17456,245,40,14,2,10,0,0,0,17306,7.0,18231,207,51,0
13,2,1,9,8,8,0,0,0,17208,6.8,17852,194,36,11,0,10,0,0,0,17405,6.6,16933,218,40,1
16,1,1,6,8,10,1,0,0,15388,6.4,15544,153,60,14,1,5,0,1,1,18465,7.0,18704,214,59,1
18,4,0,8,3,7,0,1,0,17574,7.2,19195,252,44,15,4,2,1,0,0,14800,6.6,16988,225,47,0
20,7,0,6,6,3,1,0,0,16662,7.0,18914,237,48,21,4,7,0,0,0,16043,7.2,18879,212,48,1
13,5,0,7,7,7,1,0,0,16635,7.0,17795,215,62,33,1,10,0,0,0,16091,6.6,17037,194,49,0
42,4,0,8,6,9,0,0,0,17026,7.2,18824,212,51,19,4,2,1,0,0,16183,7.0,17048,220,36,1
18,5,0,7,8,6,0,0,0,16423,7.2,18901,212,60,17,3,6,0,0,0,17282,7.0,17982,226,43,0
38,1,1,6,4,8,0,0,0,16352,7.0,18600,230,52,19,5,6,0,1,0,16143,7.0,18606,243,48,1
17,1,0,6,6,4,0,1,0,16533,7.0,18187,217,61,14,2,9,0,0,0,16448,6.8,17422,214,46,0
16,3,1,6,2,6,1,0,0,16610,7.0,18953,231,56,23,1,2,0,0,0,15257,6.8,17621,236,46,1
13,0,0,3,8,2,0,0,0,14500,6.6,16097,209,50,16,1,10,0,1,0,18114,7.2,19531,222,60,0
14,1,0,0,1,0,0,0,0,14713,7.0,17547,261,53,10,4,1,1,0,0,15101,7.0,18551,264,56,0
